Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2016-12-28 12:00 AM,2016,12,28,00,129.6,189,Unhealthy,143.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 01:00 AM,2016,12,28,01,136.8,193,Unhealthy,144.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 02:00 AM,2016,12,28,02,144.9,197,Unhealthy,153.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 03:00 AM,2016,12,28,03,151.9,202,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 04:00 AM,2016,12,28,04,164.0,214,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 05:00 AM,2016,12,28,05,169.0,219,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 06:00 AM,2016,12,28,06,176.0,226,Very Unhealthy,183.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 07:00 AM,2016,12,28,07,167.0,217,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 08:00 AM,2016,12,28,08,156.9,207,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 09:00 AM,2016,12,28,09,151.8,202,Very Unhealthy,142.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 10:00 AM,2016,12,28,10,113.2,181,Unhealthy,79.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 11:00 AM,2016,12,28,11,74.6,161,Unhealthy,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 12:00 PM,2016,12,28,12,43.2,120,Unhealthy for Sensitive Groups,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 01:00 PM,2016,12,28,13,27.1,83,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 02:00 PM,2016,12,28,14,19.5,67,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 03:00 PM,2016,12,28,15,15.7,59,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 04:00 PM,2016,12,28,16,12.8,52,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 05:00 PM,2016,12,28,17,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 06:00 PM,2016,12,28,18,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 07:00 PM,2016,12,28,19,12.1,51,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 08:00 PM,2016,12,28,20,14.0,55,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 09:00 PM,2016,12,28,21,14.5,56,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 10:00 PM,2016,12,28,22,12.2,51,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-28 11:00 PM,2016,12,28,23,10.1,42,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 12:00 AM,2016,12,29,00,8.0,33,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 01:00 AM,2016,12,29,01,6.5,27,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 02:00 AM,2016,12,29,02,8.2,34,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 03:00 AM,2016,12,29,03,9.1,38,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 04:00 AM,2016,12,29,04,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 05:00 AM,2016,12,29,05,10.0,42,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 06:00 AM,2016,12,29,06,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 07:00 AM,2016,12,29,07,10.2,43,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 08:00 AM,2016,12,29,08,8.6,36,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 09:00 AM,2016,12,29,09,10.3,43,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 10:00 AM,2016,12,29,10,11.6,48,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 11:00 AM,2016,12,29,11,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 12:00 PM,2016,12,29,12,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 01:00 PM,2016,12,29,13,23.7,75,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 02:00 PM,2016,12,29,14,35.3,100,Moderate,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 03:00 PM,2016,12,29,15,46.1,127,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 04:00 PM,2016,12,29,16,54.0,147,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 05:00 PM,2016,12,29,17,58.0,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 06:00 PM,2016,12,29,18,58.0,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 07:00 PM,2016,12,29,19,59.0,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 08:00 PM,2016,12,29,20,76.0,162,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 09:00 PM,2016,12,29,21,120.0,184,Unhealthy,164.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 10:00 PM,2016,12,29,22,165.5,216,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-29 11:00 PM,2016,12,29,23,221.8,272,Very Unhealthy,278.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 12:00 AM,2016,12,30,00,327.4,377,Hazardous,433.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 01:00 AM,2016,12,30,01,402.2,435,Hazardous,477.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 02:00 AM,2016,12,30,02,428.6,453,Hazardous,455.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 03:00 AM,2016,12,30,03,432.8,455,Hazardous,437.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 04:00 AM,2016,12,30,04,378.4,419,Hazardous,324.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 05:00 AM,2016,12,30,05,324.2,374,Hazardous,270.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 06:00 AM,2016,12,30,06,277.6,328,Hazardous,231.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 07:00 AM,2016,12,30,07,259.3,310,Hazardous,241.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 08:00 AM,2016,12,30,08,266.6,317,Hazardous,274.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 09:00 AM,2016,12,30,09,229.8,280,Very Unhealthy,193.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 10:00 AM,2016,12,30,10,182.4,233,Very Unhealthy,135.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 11:00 AM,2016,12,30,11,143.1,196,Unhealthy,104.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 12:00 PM,2016,12,30,12,137.5,193,Unhealthy,132.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 01:00 PM,2016,12,30,13,123.2,186,Unhealthy,109.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 02:00 PM,2016,12,30,14,117.5,183,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 03:00 PM,2016,12,30,15,118.2,183,Unhealthy,119.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 04:00 PM,2016,12,30,16,133.1,191,Unhealthy,148.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 05:00 PM,2016,12,30,17,158.0,208,Very Unhealthy,183.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 06:00 PM,2016,12,30,18,223.0,273,Very Unhealthy,288.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 07:00 PM,2016,12,30,19,302.5,353,Hazardous,382.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 08:00 PM,2016,12,30,20,335.7,385,Hazardous,369.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 09:00 PM,2016,12,30,21,352.9,403,Hazardous,370.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 10:00 PM,2016,12,30,22,359.4,407,Hazardous,366.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-30 11:00 PM,2016,12,30,23,360.2,407,Hazardous,361.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 12:00 AM,2016,12,31,00,361.1,408,Hazardous,362.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 01:00 AM,2016,12,31,01,383.6,423,Hazardous,406.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 02:00 AM,2016,12,31,02,404.8,437,Hazardous,426.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 03:00 AM,2016,12,31,03,406.9,438,Hazardous,409.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 04:00 AM,2016,12,31,04,409.5,440,Hazardous,412.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 05:00 AM,2016,12,31,05,403.9,436,Hazardous,406.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 06:00 AM,2016,12,31,06,396.3,431,Hazardous,395.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 07:00 AM,2016,12,31,07,384.5,423,Hazardous,335.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 08:00 AM,2016,12,31,08,327.5,377,Hazardous,256.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 09:00 AM,2016,12,31,09,255.0,305,Hazardous,198.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 10:00 AM,2016,12,31,10,240.9,291,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 11:00 AM,2016,12,31,11,206.4,256,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 12:00 PM,2016,12,31,12,174.7,225,Very Unhealthy,143.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 01:00 PM,2016,12,31,13,179.8,230,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 02:00 PM,2016,12,31,14,182.3,233,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 03:00 PM,2016,12,31,15,197.6,248,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 04:00 PM,2016,12,31,16,281.3,332,Hazardous,365.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 05:00 PM,2016,12,31,17,362.6,409,Hazardous,444.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 06:00 PM,2016,12,31,18,413.3,442,Hazardous,464.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 07:00 PM,2016,12,31,19,428.1,452,Hazardous,443.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 08:00 PM,2016,12,31,20,418.6,446,Hazardous,409.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 09:00 PM,2016,12,31,21,425.3,450,Hazardous,432.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 10:00 PM,2016,12,31,22,453.6,469,Hazardous,482.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-12-31 11:00 PM,2016,12,31,23,470.8,480,Hazardous,488.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 12:00 AM,2017,01,01,00,488.9,492,Hazardous,507.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 01:00 AM,2017,01,01,01,497.0,498,Hazardous,505.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 02:00 AM,2017,01,01,02,491.0,494,Hazardous,485.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 03:00 AM,2017,01,01,03,478.1,485,Hazardous,466.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 04:00 AM,2017,01,01,04,467.6,478,Hazardous,435.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 05:00 AM,2017,01,01,05,454.4,470,Hazardous,405.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 06:00 AM,2017,01,01,06,442.4,462,Hazardous,402.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 07:00 AM,2017,01,01,07,434.6,457,Hazardous,407.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 08:00 AM,2017,01,01,08,435.0,457,Hazardous,435.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 09:00 AM,2017,01,01,09,443.2,462,Hazardous,472.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 10:00 AM,2017,01,01,10,447.5,465,Hazardous,465.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 11:00 AM,2017,01,01,11,452.5,468,Hazardous,473.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 12:00 PM,2017,01,01,12,452.5,468,Hazardous,456.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 01:00 PM,2017,01,01,13,454.7,470,Hazardous,474.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 02:00 PM,2017,01,01,14,468.4,479,Hazardous,510.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 03:00 PM,2017,01,01,15,516.6,511,Hazardous,596.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 04:00 PM,2017,01,01,16,537.6,525,Hazardous,580.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 05:00 PM,2017,01,01,17,544.0,529,Hazardous,556.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 06:00 PM,2017,01,01,18,536.7,524,Hazardous,522.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 07:00 PM,2017,01,01,19,523.5,515,Hazardous,495.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 08:00 PM,2017,01,01,20,517.9,512,Hazardous,500.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 09:00 PM,2017,01,01,21,510.0,506,Hazardous,484.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 10:00 PM,2017,01,01,22,495.7,497,Hazardous,452.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-01 11:00 PM,2017,01,01,23,473.3,482,Hazardous,427.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 12:00 AM,2017,01,02,00,464.9,477,Hazardous,444.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 01:00 AM,2017,01,02,01,454.2,469,Hazardous,428.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 02:00 AM,2017,01,02,02,457.3,472,Hazardous,466.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 03:00 AM,2017,01,02,03,456.0,471,Hazardous,452.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 04:00 AM,2017,01,02,04,452.8,469,Hazardous,442.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 05:00 AM,2017,01,02,05,434.9,457,Hazardous,390.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 06:00 AM,2017,01,02,06,386.2,425,Hazardous,317.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 07:00 AM,2017,01,02,07,253.3,304,Hazardous,139.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 08:00 AM,2017,01,02,08,173.1,223,Very Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 09:00 AM,2017,01,02,09,99.9,174,Unhealthy,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 10:00 AM,2017,01,02,10,58.4,152,Unhealthy,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 11:00 AM,2017,01,02,11,40.1,112,Unhealthy for Sensitive Groups,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 12:00 PM,2017,01,02,12,33.0,95,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 01:00 PM,2017,01,02,13,112.9,181,Unhealthy,193.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 02:00 PM,2017,01,02,14,181.9,232,Very Unhealthy,251.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 03:00 PM,2017,01,02,15,177.9,228,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 04:00 PM,2017,01,02,16,224.4,274,Very Unhealthy,271.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 05:00 PM,2017,01,02,17,237.7,287,Very Unhealthy,251.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 06:00 PM,2017,01,02,18,235.8,286,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 07:00 PM,2017,01,02,19,207.4,257,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 08:00 PM,2017,01,02,20,188.7,239,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 09:00 PM,2017,01,02,21,163.8,214,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 10:00 PM,2017,01,02,22,161.4,212,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-02 11:00 PM,2017,01,02,23,185.7,236,Very Unhealthy,210.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 12:00 AM,2017,01,03,00,199.3,249,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 01:00 AM,2017,01,03,01,241.4,291,Very Unhealthy,283.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 02:00 AM,2017,01,03,02,277.2,327,Hazardous,313.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 03:00 AM,2017,01,03,03,309.1,359,Hazardous,341.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 04:00 AM,2017,01,03,04,333.0,383,Hazardous,357.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 05:00 AM,2017,01,03,05,340.0,390,Hazardous,347.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 06:00 AM,2017,01,03,06,359.5,407,Hazardous,379.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 07:00 AM,2017,01,03,07,367.2,412,Hazardous,375.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 08:00 AM,2017,01,03,08,368.6,413,Hazardous,370.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 09:00 AM,2017,01,03,09,366.8,412,Hazardous,365.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 10:00 AM,2017,01,03,10,363.8,410,Hazardous,361.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 11:00 AM,2017,01,03,11,333.8,384,Hazardous,295.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 12:00 PM,2017,01,03,12,298.4,348,Hazardous,235.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 01:00 PM,2017,01,03,13,275.4,326,Hazardous,238.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 02:00 PM,2017,01,03,14,264.5,315,Hazardous,247.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 03:00 PM,2017,01,03,15,261.2,312,Hazardous,256.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 04:00 PM,2017,01,03,16,273.2,323,Hazardous,293.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 05:00 PM,2017,01,03,17,287.1,337,Hazardous,310.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 06:00 PM,2017,01,03,18,285.7,336,Hazardous,284.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 07:00 PM,2017,01,03,19,311.2,361,Hazardous,356.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 08:00 PM,2017,01,03,20,361.3,408,Hazardous,418.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 09:00 PM,2017,01,03,21,437.5,458,Hazardous,505.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 10:00 PM,2017,01,03,22,489.7,493,Hazardous,542.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-03 11:00 PM,2017,01,03,23,518.9,512,Hazardous,548.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 12:00 AM,2017,01,04,00,541.0,527,Hazardous,563.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 01:00 AM,2017,01,04,01,558.5,538,Hazardous,576.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 02:00 AM,2017,01,04,02,558.8,539,Hazardous,559.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 03:00 AM,2017,01,04,03,567.9,545,Hazardous,577.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 04:00 AM,2017,01,04,04,579.0,552,Hazardous,590.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 05:00 AM,2017,01,04,05,572.0,547,Hazardous,565.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 06:00 AM,2017,01,04,06,559.2,539,Hazardous,542.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 07:00 AM,2017,01,04,07,536.9,524,Hazardous,482.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 08:00 AM,2017,01,04,08,509.5,506,Hazardous,431.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 09:00 AM,2017,01,04,09,456.0,471,Hazardous,382.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 10:00 AM,2017,01,04,10,406.2,438,Hazardous,350.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 11:00 AM,2017,01,04,11,397.0,432,Hazardous,384.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 12:00 PM,2017,01,04,12,274.7,325,Hazardous,163.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 01:00 PM,2017,01,04,13,262.8,313,Hazardous,251.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 02:00 PM,2017,01,04,14,287.8,338,Hazardous,313.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 03:00 PM,2017,01,04,15,311.4,361,Hazardous,335.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 04:00 PM,2017,01,04,16,338.1,388,Hazardous,365.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 05:00 PM,2017,01,04,17,340.5,390,Hazardous,343.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 06:00 PM,2017,01,04,18,331.7,381,Hazardous,323.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 07:00 PM,2017,01,04,19,331.8,382,Hazardous,332.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 08:00 PM,2017,01,04,20,351.4,402,Hazardous,371.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 09:00 PM,2017,01,04,21,373.2,416,Hazardous,395.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 10:00 PM,2017,01,04,22,381.6,422,Hazardous,390.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 11:00 PM,2017,01,04,23,375.3,417,Hazardous,369.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 12:00 AM,2017,01,05,00,322.0,372,Hazardous,242.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 01:00 AM,2017,01,05,01,236.3,286,Very Unhealthy,164.0,UG/M3,1 Hr,Valid
