Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2016-09-28 05:00 PM,2016,09,28,17,6.1,25,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-28 06:00 PM,2016,09,28,18,6.5,27,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-28 07:00 PM,2016,09,28,19,13.2,53,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-28 08:00 PM,2016,09,28,20,25.6,79,Moderate,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-28 09:00 PM,2016,09,28,21,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-28 10:00 PM,2016,09,28,22,32.1,93,Moderate,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-28 11:00 PM,2016,09,28,23,36.0,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 12:00 AM,2016,09,29,00,42.5,118,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 01:00 AM,2016,09,29,01,49.2,135,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 02:00 AM,2016,09,29,02,48.6,133,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 03:00 AM,2016,09,29,03,48.8,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 04:00 AM,2016,09,29,04,48.9,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 05:00 AM,2016,09,29,05,46.4,128,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 06:00 AM,2016,09,29,06,42.7,119,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 07:00 AM,2016,09,29,07,32.3,93,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 08:00 AM,2016,09,29,08,26.6,81,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 09:00 AM,2016,09,29,09,23.3,75,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 10:00 AM,2016,09,29,10,26.1,80,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 11:00 AM,2016,09,29,11,34.0,97,Moderate,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 12:00 PM,2016,09,29,12,43.5,121,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 01:00 PM,2016,09,29,13,43.2,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 02:00 PM,2016,09,29,14,43.1,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 03:00 PM,2016,09,29,15,43.5,121,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 04:00 PM,2016,09,29,16,48.2,132,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 05:00 PM,2016,09,29,17,59.6,153,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 06:00 PM,2016,09,29,18,70.8,159,Unhealthy,82.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 07:00 PM,2016,09,29,19,72.9,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 08:00 PM,2016,09,29,20,74.9,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 09:00 PM,2016,09,29,21,79.4,163,Unhealthy,84.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 10:00 PM,2016,09,29,22,88.7,168,Unhealthy,98.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-29 11:00 PM,2016,09,29,23,96.3,172,Unhealthy,104.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 12:00 AM,2016,09,30,00,104.1,176,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 01:00 AM,2016,09,30,01,108.6,178,Unhealthy,113.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 02:00 AM,2016,09,30,02,101.8,175,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 03:00 AM,2016,09,30,03,90.4,169,Unhealthy,79.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 04:00 AM,2016,09,30,04,80.5,164,Unhealthy,65.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 05:00 AM,2016,09,30,05,67.5,157,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 06:00 AM,2016,09,30,06,66.7,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 07:00 AM,2016,09,30,07,64.4,156,Unhealthy,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 08:00 AM,2016,09,30,08,67.6,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 09:00 AM,2016,09,30,09,66.8,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 10:00 AM,2016,09,30,10,69.3,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 11:00 AM,2016,09,30,11,70.1,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 12:00 PM,2016,09,30,12,75.5,161,Unhealthy,81.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 01:00 PM,2016,09,30,13,77.3,162,Unhealthy,82.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 02:00 PM,2016,09,30,14,80.0,164,Unhealthy,87.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 03:00 PM,2016,09,30,15,80.0,164,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 04:00 PM,2016,09,30,16,84.9,166,Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 05:00 PM,2016,09,30,17,88.0,168,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 06:00 PM,2016,09,30,18,99.2,174,Unhealthy,111.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 07:00 PM,2016,09,30,19,110.6,179,Unhealthy,123.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 08:00 PM,2016,09,30,20,120.0,184,Unhealthy,129.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 09:00 PM,2016,09,30,21,123.3,186,Unhealthy,129.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 10:00 PM,2016,09,30,22,124.0,186,Unhealthy,125.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-09-30 11:00 PM,2016,09,30,23,122.3,185,Unhealthy,122.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 12:00 AM,2016,10,01,00,122.2,185,Unhealthy,122.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 01:00 AM,2016,10,01,01,122.5,186,Unhealthy,123.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 02:00 AM,2016,10,01,02,124.3,187,Unhealthy,127.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 03:00 AM,2016,10,01,03,136.9,193,Unhealthy,155.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 04:00 AM,2016,10,01,04,138.9,194,Unhealthy,143.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 05:00 AM,2016,10,01,05,141.0,195,Unhealthy,153.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 06:00 AM,2016,10,01,06,141.7,196,Unhealthy,152.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 07:00 AM,2016,10,01,07,144.3,197,Unhealthy,152.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 08:00 AM,2016,10,01,08,148.1,199,Unhealthy,158.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 09:00 AM,2016,10,01,09,152.3,203,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 10:00 AM,2016,10,01,10,157.1,208,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 11:00 AM,2016,10,01,11,159.5,210,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 12:00 PM,2016,10,01,12,160.0,210,Very Unhealthy,161.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 01:00 PM,2016,10,01,13,165.4,216,Very Unhealthy,177.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 02:00 PM,2016,10,01,14,156.3,207,Very Unhealthy,132.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 03:00 PM,2016,10,01,15,136.6,193,Unhealthy,109.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 04:00 PM,2016,10,01,16,127.5,188,Unhealthy,113.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 05:00 PM,2016,10,01,17,121.5,185,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 06:00 PM,2016,10,01,18,124.3,187,Unhealthy,129.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 07:00 PM,2016,10,01,19,129.9,189,Unhealthy,139.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 08:00 PM,2016,10,01,20,142.6,196,Unhealthy,163.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 09:00 PM,2016,10,01,21,153.9,204,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 10:00 PM,2016,10,01,22,159.7,210,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-01 11:00 PM,2016,10,01,23,176.6,227,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 12:00 AM,2016,10,02,00,183.8,234,Very Unhealthy,193.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 01:00 AM,2016,10,02,01,183.9,234,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 02:00 AM,2016,10,02,02,188.3,238,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 03:00 AM,2016,10,02,03,188.8,239,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 04:00 AM,2016,10,02,04,185.1,235,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 05:00 AM,2016,10,02,05,179.8,230,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 06:00 AM,2016,10,02,06,173.3,224,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 07:00 AM,2016,10,02,07,171.9,222,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 08:00 AM,2016,10,02,08,170.1,220,Very Unhealthy,163.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 09:00 AM,2016,10,02,09,166.2,217,Very Unhealthy,154.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 10:00 AM,2016,10,02,10,155.0,205,Very Unhealthy,137.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 11:00 AM,2016,10,02,11,152.8,203,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 12:00 PM,2016,10,02,12,152.1,203,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 01:00 PM,2016,10,02,13,148.6,199,Unhealthy,141.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 02:00 PM,2016,10,02,14,146.2,198,Unhealthy,140.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 03:00 PM,2016,10,02,15,141.8,196,Unhealthy,131.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 04:00 PM,2016,10,02,16,141.0,195,Unhealthy,136.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 05:00 PM,2016,10,02,17,145.6,198,Unhealthy,161.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 06:00 PM,2016,10,02,18,151.6,202,Very Unhealthy,171.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 07:00 PM,2016,10,02,19,167.2,218,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 08:00 PM,2016,10,02,20,191.3,241,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 09:00 PM,2016,10,02,21,209.8,260,Very Unhealthy,231.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 10:00 PM,2016,10,02,22,214.2,264,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-02 11:00 PM,2016,10,02,23,154.6,205,Very Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 12:00 AM,2016,10,03,00,117.3,183,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 01:00 AM,2016,10,03,01,105.6,177,Unhealthy,94.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 02:00 AM,2016,10,03,02,94.3,171,Unhealthy,83.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 03:00 AM,2016,10,03,03,87.1,167,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 04:00 AM,2016,10,03,04,80.0,164,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 05:00 AM,2016,10,03,05,78.0,163,Unhealthy,76.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 06:00 AM,2016,10,03,06,87.5,168,Unhealthy,97.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 07:00 AM,2016,10,03,07,89.7,169,Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 08:00 AM,2016,10,03,08,95.8,172,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 09:00 AM,2016,10,03,09,92.9,170,Unhealthy,90.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 10:00 AM,2016,10,03,10,108.3,178,Unhealthy,129.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 11:00 AM,2016,10,03,11,117.3,183,Unhealthy,129.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 12:00 PM,2016,10,03,12,121.5,185,Unhealthy,127.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 01:00 PM,2016,10,03,13,113.0,181,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 02:00 PM,2016,10,03,14,101.3,175,Unhealthy,86.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 03:00 PM,2016,10,03,15,80.6,164,Unhealthy,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 04:00 PM,2016,10,03,16,67.3,157,Unhealthy,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 05:00 PM,2016,10,03,17,69.6,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 06:00 PM,2016,10,03,18,78.8,163,Unhealthy,88.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 07:00 PM,2016,10,03,19,93.4,171,Unhealthy,108.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 08:00 PM,2016,10,03,20,122.7,186,Unhealthy,152.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 09:00 PM,2016,10,03,21,138.3,194,Unhealthy,154.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 10:00 PM,2016,10,03,22,151.6,202,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-03 11:00 PM,2016,10,03,23,167.3,218,Very Unhealthy,183.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 12:00 AM,2016,10,04,00,109.1,179,Unhealthy,51.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 01:00 AM,2016,10,04,01,62.0,154,Unhealthy,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 02:00 AM,2016,10,04,02,40.0,112,Unhealthy for Sensitive Groups,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 03:00 AM,2016,10,04,03,31.0,91,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 04:00 AM,2016,10,04,04,24.5,77,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 05:00 AM,2016,10,04,05,20.2,68,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 06:00 AM,2016,10,04,06,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 07:00 AM,2016,10,04,07,20.0,68,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 08:00 AM,2016,10,04,08,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 09:00 AM,2016,10,04,09,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 10:00 AM,2016,10,04,10,22.3,72,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 11:00 AM,2016,10,04,11,24.6,77,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 12:00 PM,2016,10,04,12,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 01:00 PM,2016,10,04,13,27.1,83,Moderate,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 02:00 PM,2016,10,04,14,30.7,90,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 03:00 PM,2016,10,04,15,35.8,102,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 04:00 PM,2016,10,04,16,39.4,111,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 05:00 PM,2016,10,04,17,43.7,121,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 06:00 PM,2016,10,04,18,44.3,123,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 07:00 PM,2016,10,04,19,45.1,125,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 08:00 PM,2016,10,04,20,42.5,118,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 09:00 PM,2016,10,04,21,41.2,115,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 10:00 PM,2016,10,04,22,35.9,102,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-04 11:00 PM,2016,10,04,23,26.3,81,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 12:00 AM,2016,10,05,00,24.1,76,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 01:00 AM,2016,10,05,01,20.0,68,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 02:00 AM,2016,10,05,02,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 03:00 AM,2016,10,05,03,25.0,78,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 04:00 AM,2016,10,05,04,43.5,121,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 05:00 AM,2016,10,05,05,58.7,153,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 06:00 AM,2016,10,05,06,62.3,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 07:00 AM,2016,10,05,07,64.6,156,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 08:00 AM,2016,10,05,08,61.3,154,Unhealthy,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 09:00 AM,2016,10,05,09,58.6,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 10:00 AM,2016,10,05,10,55.3,150,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 11:00 AM,2016,10,05,11,53.6,146,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 12:00 PM,2016,10,05,12,54.3,147,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 01:00 PM,2016,10,05,13,54.6,148,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 02:00 PM,2016,10,05,14,49.8,136,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 03:00 PM,2016,10,05,15,54.5,148,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 04:00 PM,2016,10,05,16,56.3,151,Unhealthy,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 05:00 PM,2016,10,05,17,56.6,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 06:00 PM,2016,10,05,18,59.3,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 07:00 PM,2016,10,05,19,65.5,156,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 08:00 PM,2016,10,05,20,83.3,165,Unhealthy,99.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 09:00 PM,2016,10,05,21,85.1,166,Unhealthy,87.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 10:00 PM,2016,10,05,22,94.5,171,Unhealthy,104.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-05 11:00 PM,2016,10,05,23,102.3,175,Unhealthy,110.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 12:00 AM,2016,10,06,00,102.6,175,Unhealthy,103.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 01:00 AM,2016,10,06,01,96.3,172,Unhealthy,90.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 02:00 AM,2016,10,06,02,94.3,171,Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 03:00 AM,2016,10,06,03,91.8,170,Unhealthy,89.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 04:00 AM,2016,10,06,04,91.4,170,Unhealthy,91.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 05:00 AM,2016,10,06,05,92.3,170,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 06:00 AM,2016,10,06,06,94.4,171,Unhealthy,98.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 07:00 AM,2016,10,06,07,94.3,171,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 08:00 AM,2016,10,06,08,89.3,168,Unhealthy,78.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 09:00 AM,2016,10,06,09,79.6,163,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 10:00 AM,2016,10,06,10,63.2,155,Unhealthy,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 11:00 AM,2016,10,06,11,59.1,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 12:00 PM,2016,10,06,12,58.2,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-10-06 01:00 PM,2016,10,06,13,53.5,145,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
